-3.238308047106956522e+00,4.173562366376216914e+00,4.146964502883604631e+00,3.301726263085140278e+00,-1.313928793940299489e+00,-1.097142164913716078e+00,-7.441052713731028945e-01,5.130003717708905953e+00,5.056566129948920185e+00,-1.547971381514685607e+00,1.781251112528398073e+00,8.309572061061219761e-02,2.421805997283701828e+00,2.928564670887206400e+00,1.401938701830184542e+00,1.532675812625244438e+00,2.828953613729635830e+00,-2.195198282327393891e+00,7.395424958544450922e-01,-8.845009068467694080e-01,2.382207104046897062e+00,5.502954558928352391e+00,4.114786322538840579e+00,5.747835757211884555e+00,-3.447902399230997617e+00,2.340074876669863801e+00,-7.471410778233004812e+00,-1.494871037548670900e+00,6.592554466761976428e+00,-2.863220777695794528e+00,-1.458266411452630917e+00,-3.196553193256634895e+00,-1.606813265043037342e+00,-9.991571530794993716e-01,2.871989269635973674e+00,6.726752426400665064e-01,2.350551953044249132e+00,3.563482488117925007e-01,-3.135922342518940642e+00,4.490101454423947480e+00,-1.920064594829820948e+00,-3.670020000344973443e+00,3.536626035857624917e+00,-2.363943013950531746e+00,-4.544597790866640175e+00,4.494764051775685942e+00,2.281505353234203781e+00,-9.783558056924147595e-01,7.500869410336596932e-01,-1.045705177305421341e+00,5.211348190818198667e+00,-9.880748750167658301e-01,7.730341325080751780e+00,-1.287961526948385282e+00,4.524380022669886259e+00,-5.565369430656734728e+00,-4.908028189088209814e+00,-3.791489205994228673e+00,4.285822973200357211e+00,-1.163044748734412659e+00,-1.485695391260591913e-01,-4.033452999003884765e-01,-6.611076033314820855e+00,4.851862751257405293e+00,-1.827735244684602467e+00,-4.767480893353432947e+00,-2.443430361892098002e-01,1.667518798553108139e+00,-1.522536650237375611e+00,5.873797926859675167e-01,-2.121531439111345119e+00,-3.449233321461434798e+00,-1.024778845144720535e-01,-3.258554802424034502e+00,1.552078154172332747e+00,1.813294902610049553e+00,2.426290877391759970e+00,2.095609956732404910e+00,1.080357138768871961e+00,6.072632754618453310e-01,-1.463656038232583390e+00,8.037830598130041304e-01,-1.793578855628321200e+00,2.313485344462778315e+00,8.465497351790366443e-01,3.178462741480513554e+00,3.584088563383398540e-01,-4.423977932232229016e+00,2.179248191113190014e+00,5.564625915363173192e+00,-5.714345320364830449e+00,-2.277327041263820018e+00,-2.119917130715600173e+00,2.531272304567993459e+00,-6.876127506062770678e+00,-3.673166951665881808e+00,3.379337674084301746e+00,4.338314697993093993e+00,5.454453471520660512e-01,1.598380034947637141e+00
2.569307080492340578e+00,5.998374356733706669e-01,-1.885413048937617519e+00,2.431955050713428435e+00,8.332087636009781750e-01,5.037019609682914734e+00,-1.640137180419240615e+00,-6.459344314302878587e+00,2.618199566560268088e-01,6.187262803111921450e-01,-1.129086650077450793e+00,2.750046629066173143e+00,-1.475053504176689456e+00,-1.305354709721634165e+01,-2.303873779591191440e+00,2.221590545164506381e+00,-1.328650772253812340e+00,-2.183607864230872941e+00,-1.518098739150654630e+00,4.902606156241425261e-01,-8.243407750148003643e+00,1.653603822994660133e+00,-9.706688661011551034e+00,-1.333973219264473320e+00,-1.828446023382307217e+00,2.313646270433357133e-01,2.724603435866543411e+00,-1.228753787537757991e-01,-1.045339656569757025e+00,-2.438976275956407314e+00,-4.920197900453188389e+00,-2.623247244869880479e+00,-3.172481325344454373e+00,-5.351824485867907377e+00,3.782872138905053472e+00,-3.847610044504728988e-01,-6.355812680275868543e-02,-1.859242526440385124e+00,-6.865235904117712451e-01,-3.887235961029334441e-01,2.250177710523895147e+00,1.190484671138613004e+00,3.162395742825199640e+00,2.765734066985563455e+00,-2.763287745779388960e+00,-4.396714377888012670e+00,-2.378607705345592294e+00,-2.544980958503780588e+00,-9.981209183732130397e-01,-2.984907019465272288e-02,-4.576292544013687014e+00,-6.030572409699678005e+00,-2.301846894304528490e+00,-7.034929835142706978e-01,-6.606980535742443816e-01,5.564501442865368297e-01,3.454914406219353751e+00,-1.232993503287091785e+00,7.049636324088612849e-01,-1.430274433480161589e+00,3.827419570365837131e+00,-6.545251353405615369e+00,-1.404298667748270502e-01,-6.246269779715310833e+00,2.666580907129377120e+00,3.241345011611174165e+00,2.096480690458929264e+00,3.958971852749646914e+00,1.819235177740215148e+00,-4.740107161708169592e+00,-1.095392260298056586e+00,-3.317410302715428916e+00,-9.022113728261853538e-01,2.429376995093976976e+00,-2.194024029271856691e+00,-5.176459151684645654e+00,-3.220412455334652257e+00,2.112887124126178184e-01,-5.259753346994244794e+00,-3.058123184711455389e-01,2.057786912686223602e+00,-5.041240778172699777e-01,8.004896323635747324e-01,9.974453944935081084e-01,-2.863478994947455281e+00,4.887250520087653149e-01,-1.784854647946438222e+00,-1.501798459691770227e-01,2.318713399407936748e+00,1.553329535348527024e+00,3.575757728020148574e-01,7.147907938480564383e-01,3.825112675528656414e+00,3.213483775555949329e+00,-1.467193476556290621e+00,3.543334826406931981e+00,4.226834692122913850e+00,1.150411061483848751e+00,4.477232398011852688e+00,4.836859206371658004e+00
-5.476166017082335635e-01,3.521123024361188847e+00,-2.087699037728035556e+00,5.453832055237856302e+00,-8.802835505816810624e-01,9.091216257180981808e-01,2.465127141420419221e+00,-3.436731333585719916e+00,5.900437981936169862e+00,-2.545729334674483368e+00,-5.225296141601305067e+00,1.081573480280941357e+00,-2.307260457052419667e-01,-4.985634789894894503e+00,-1.780888252691860796e+00,3.991658872242104028e+00,2.727092953888742510e+00,3.306036582952678327e+00,9.339469113685449075e-01,2.880741851080676597e+00,6.410466358666433440e-01,-3.876269139836681088e-01,-4.383996063813928146e+00,-1.734608717001965283e+00,-4.314008711065442370e+00,4.844747429047362886e+00,-1.111496163499309242e+00,3.277426470923351598e+00,1.949651740787080811e+00,-5.666359489281238559e+00,-6.679937966134277261e+00,-7.828011772273312907e+00,2.386423995174326240e+00,3.560339852747096412e-02,3.763706124351692495e+00,-5.311814286109179939e-01,5.437978926996326345e-01,-8.010242119359552160e-02,2.303399801239815137e+00,1.462480640625482220e+00,-3.918584440978140071e-01,7.122073161707970224e-01,-1.991353288873813465e+00,6.950456388714771450e+00,-3.827436221758030666e+00,3.127532080413639282e+00,1.227526347376104443e+00,-3.407543417025083343e+00,-1.398769301426904921e+00,-3.020852589407683197e+00,2.645556595006980150e+00,5.197233099586670013e-01,-2.344830834387546581e+00,2.079634606269443964e+00,4.781112009804339813e+00,2.589145656285860131e+00,-2.886855565065198803e+00,-3.224072998293359138e+00,-4.586297058658109771e-01,5.529286988838577166e+00,6.340761801973176404e+00,-9.363803432665945836e-01,-4.714258293086187081e-03,-2.975448464225464829e+00,5.856851755579589591e-01,9.611548054089692483e-01,-6.412551336289786796e+00,-2.276521327092947633e+00,1.890609904948648223e+00,2.569522988902127825e+00,2.385531134800901842e+00,-4.146665753983320712e+00,-5.336183564876705310e-01,2.670519152336081614e+00,-1.684113490302021843e+00,-5.701275827175390276e+00,6.484387187144483589e-01,-2.773185950597492511e+00,-2.635502568287215186e-01,-3.683607076566375871e-01,-4.218755548272284384e-01,6.341424688589442082e-01,8.545131943984294320e-01,-2.385155208832117957e+00,-1.676570401970581381e+00,4.086704831035348207e-01,1.119778333734896769e+00,-2.200561785546885751e+00,-2.700037719024868998e+00,3.909700620513259395e+00,-2.007133282739631763e+00,-1.509015826182298348e-01,2.959784748928007581e+00,-3.076754423579995290e+00,-1.823879547937035106e+00,4.443530289508545117e+00,-2.851726382234198720e+00,3.670997616780671269e+00,2.347450873172620689e+00,7.500213265459478862e+00
-3.210321431610110743e+00,-3.072264131531316500e-01,-2.541814333746905685e+00,-5.103966050408958566e+00,-6.584199355536213272e-01,5.509488347970862288e-01,-5.970618523370536668e-01,-1.964310697951878959e+00,8.971189136556441124e-01,2.205400375137951841e+00,-1.030620433148562824e-02,1.925223770380124932e+00,-1.315683763893429115e+00,1.163727916591453804e+00,1.798467169791974518e+00,9.958443590719431304e-01,9.067229984865203818e-01,9.885747150976713638e-01,8.605513067236810087e+00,2.078584755535280326e+00,5.202047295940708693e+00,3.568593386642099574e+00,-1.088939909249165394e+00,7.089577174812907723e-01,5.304739605820453896e+00,1.521921554933534315e+00,7.144453071227108154e-01,2.097754232340811598e+00,-2.820188791879310930e+00,5.173262314682850693e+00,1.560013239140082719e+00,7.089120693813973917e-01,1.163459916209389711e+00,-1.632766355479618126e+00,3.071993171084921759e+00,6.866939521907926114e+00,1.447727435803830787e+00,3.815274107447705454e+00,2.891421747752636495e+00,-1.568114435568276122e+00,-1.268593942912606742e+00,3.983811576042347369e+00,-8.987416712163233123e-01,1.964184880522488186e-01,2.318102547563611004e+00,4.384557896087042828e+00,1.621772378796553227e+00,-2.599312483390480155e-01,3.472553925505940331e+00,1.344442969727917214e+00,3.981186168552789617e+00,-1.502267296134421670e+00,-2.506403510546748592e+00,3.775262458581358782e+00,-3.373310239526635002e+00,-9.259218680704373039e-01,-3.531866471952563202e+00,-3.859433498132952778e+00,2.582135528244071221e+00,3.333129680499535397e+00,-1.456725112276322509e-01,-1.368571729834141326e+00,2.149462708289533452e+00,-1.394774193767646997e+00,-2.359734815343587755e+00,1.093982051566039226e+00,-4.510452844007264872e+00,-1.142623461971030263e+00,-1.657128293494861682e+00,4.218510750628998274e+00,3.347326132524531594e+00,1.905015253807779363e+00,-1.994174657054923472e+00,-2.223950065622163574e+00,-7.240029608026262942e+00,4.731895313529985714e+00,-1.058362981186691920e+00,6.438179182429464298e-01,4.714140245554583608e-02,6.850418012036009863e+00,3.999162688608010718e+00,4.982904684616295654e+00,3.894168299215391649e+00,-2.528932362809435563e+00,2.756843141534342401e+00,-1.002499737615456743e+00,-2.059971828581442121e+00,3.538929659085985335e+00,-7.443175161827579878e-01,5.536877046350578979e+00,3.358509548903947373e+00,-1.932925856070970339e+00,-1.711737619676283462e+00,-1.430439569145600442e+00,4.344558897006707276e+00,2.302598884175017790e+00,5.128088930758566422e-01,-1.314493573775469715e+00,-5.102985605133779856e+00,-4.512577547497188535e-01
-8.652642761001417826e-01,4.244839985718808495e-01,-7.710238377617576466e-01,4.057282945302134181e+00,-3.940175328722413717e+00,9.685894332915363947e+00,2.110188390031625949e-01,-6.295026697182199094e+00,-9.245939436198318262e-01,1.172471999232274520e+00,2.598655376370441417e+00,-4.768129043105828746e-01,-1.907536928462393033e-01,-3.822621285063311003e+00,3.752226606511305906e+00,5.375625475122218333e+00,1.435665280073923356e+00,1.629321367039381796e+00,-1.668105611166321278e+00,1.426718434243537059e+00,-2.813220400551224465e+00,-1.481032700146502457e+00,-6.319261920910385300e+00,-2.567356820148840146e+00,-4.273065445878933666e+00,-1.417937832220556027e+00,1.907601279877967126e+00,1.155632409802151983e+00,2.089419957732239208e+00,-3.595664890537695335e+00,-2.178039991362764827e+00,-1.564526114429346804e-01,-4.677615063207949397e+00,-2.341949420252066538e+00,4.161675994368061460e-01,6.328405804072531060e-01,7.140726057643148605e-01,6.378370925526695157e-01,5.821325162501408412e-01,4.233137997584228707e+00,-2.725564471244784848e+00,-5.919624648823829105e-01,5.273072347291610562e+00,-2.649746350335512535e+00,3.644257117778322286e-01,-8.152300004041977743e+00,-4.680049785324704281e+00,-3.726490695052128016e-02,2.167817034701608581e+00,2.981051037171515539e+00,-7.110002812804155248e+00,-1.855530071375521173e+00,-9.770802537790519438e-01,1.501167988693030697e+00,4.500322903559228482e-01,9.782577510296036616e-01,8.440417684598271464e+00,1.617115689077727403e+00,-5.493109148535917363e-01,-1.073737879415382457e+00,2.082162192469263484e+00,-2.900406908699466602e+00,-8.439483200889872361e-01,-7.492416865904234946e+00,-3.676556154481652960e+00,3.219742230550714623e+00,2.210173700254493667e+00,5.753888158701593092e+00,-3.257798165031484672e+00,-2.732791246728613732e+00,6.385807315012430596e-01,-4.455632280122027167e-01,-4.292194791258471476e+00,-6.479762617424495996e-01,-2.718707848518488124e+00,-3.019368219174682899e+00,-2.057749237397414888e+00,2.089541130310405670e+00,-9.862529711920165809e+00,4.370819991446830421e-01,-1.746275629448216682e+00,1.745910272358252247e+00,1.905490319124134857e-01,-1.500241055980748417e+00,-2.951246120889282620e-01,1.269448461902068503e+00,3.194541043658586377e-01,-2.587166625619484517e+00,4.702161980586772927e+00,-8.812200281211884922e-01,-2.674338149079184657e+00,2.094742361232607486e+00,-4.132100116436511206e-01,6.201471332341194298e+00,-2.360525544750197824e+00,2.179800331862726370e+00,-8.336656851353743125e-01,4.877889368124445069e-01,1.905563291529441150e+00,2.090814585131726577e+00
-1.306258328544695591e+00,-2.155459585579073245e+00,-9.109821469437958674e-01,-9.406369421956772836e-01,2.200685961550777670e+00,1.795070746509189963e+00,2.766628861202482970e+00,7.758062810918897600e-01,-1.783034908875469338e+00,-7.311136858848478193e-01,-1.824698475187212177e+00,1.422815576978642804e+00,1.149872789546508400e+00,3.073600334938356937e+00,5.327855433096607918e+00,2.026030895829147749e+00,-1.615327873134712267e+00,4.038757417425381746e+00,8.820254241200633505e-01,-3.335262015176700068e+00,-2.085999097455107920e-01,-3.876366269599187397e+00,1.604546018892700099e+00,-8.401791433706895518e-01,3.111588074234286627e-01,-9.305316325553993906e-01,-9.062329416330977550e-01,-4.060932799866829868e+00,1.081000072821097113e+00,5.123496218389754775e-01,6.967756646438181711e+00,5.072888908224500781e+00,3.108982627707570945e+00,8.243699140731290675e-02,1.207144732960649280e+00,5.840671919213913377e-01,-2.130471927648278196e+00,4.800258278957448610e+00,-5.489965223429203789e+00,-5.461967134431124471e+00,-8.990385465672560139e-01,-1.131744640662058154e+00,-3.390674562403013237e+00,6.410777148637250011e-01,9.206166077882354415e+00,-4.176561935285859839e+00,-1.551407814339303304e+00,4.911380785392217341e+00,2.055063600500749210e+00,2.419547848995936334e+00,-3.397964131543767419e+00,-3.005896530154639756e-01,-5.307914133433238035e+00,4.553596130266885922e+00,-2.101145172776877068e+00,1.366276901796164456e+00,3.659055947607867232e+00,2.017336158347450836e-01,-2.706752835789796308e+00,-3.512389834104891584e+00,-4.232954791653074977e+00,3.170142451330983796e-02,6.176010751091820516e+00,7.098063169133274342e-02,-4.096391666004982390e+00,-9.587847588247184749e-01,-1.252646231330152515e+00,-3.082692533602166662e+00,-4.918339528510111691e+00,-2.016695935456031652e+00,-5.017732663086616363e+00,8.858794205533186528e+00,-8.970495465997389006e-01,1.511276898047935635e+00,1.104968683920365180e+00,3.530426081229121493e+00,2.113139565605655523e+00,-2.171734878308323680e+00,-9.125848327153209816e-01,3.636416591190335112e-01,2.526268132868363825e+00,-4.083728803497237991e-01,2.750044950507483765e+00,-4.735614856933398009e+00,1.538042399442496544e+00,-1.175621036666300467e+00,-4.493030810053137425e-01,-1.075328245214119516e+00,-2.572946413123528231e+00,-4.266496199865810190e-01,-9.069696149702740628e-01,2.172428097063962671e+00,-3.316194474568315176e+00,-3.184079227969905723e+00,9.023011391032408568e+00,8.900956848699411728e-01,-4.045032301654407192e+00,-6.162529069371347479e-01,1.874822439145998887e+00,-7.268494722793144902e+00
-3.278725306266923933e+00,3.246355261574630280e+00,4.051312327028562255e-01,5.155802205371276870e+00,1.360480588574396466e+00,3.599880791417246151e+00,1.489809637619030624e+00,1.454827385283030239e+00,3.164647748502425362e+00,-5.962198014368923493e-01,1.415558588716011590e+00,3.637977442636717740e+00,3.929527446453914941e+00,-1.090294930891247960e+00,6.816749486918383560e+00,5.919312485328638296e+00,1.928526091806852971e+00,-8.401406212164898302e-02,1.526990435934488799e+00,-3.873125317374742416e+00,-5.204821750757753218e-01,1.991879366494449632e+00,1.017000891697496190e+00,3.017238831480583805e+00,-6.468672106200417105e+00,1.485828653448292513e+00,-3.671595325420461187e+00,-5.006903490548742397e+00,7.367097708027300129e+00,-4.649229592719564153e+00,2.243925369999531405e+00,-7.910135948187936306e-01,-1.262852908219248560e+00,-3.829653204471680006e+00,7.518786068104805764e+00,3.315326329616591905e-01,9.679760907536133496e-01,2.810464529132072453e+00,-7.956441487570777404e+00,-1.628200769113048174e-01,-1.121261059255176162e+00,-3.677689551575610061e+00,2.735820976742061372e+00,-1.820231826187627355e+00,2.187208733980392505e+00,1.893820854645378859e-01,2.658618161251880552e-01,2.462341379841974653e+00,2.887245409952409858e+00,4.495045910040271209e-01,2.770049156536460444e-01,-3.605075743669785115e+00,1.346278841336231435e+00,1.866979716182460614e+00,1.260236250669114710e+00,-1.675762656103590764e+00,-4.834005874006234715e-01,-4.060621570377050737e+00,9.922970369975929739e-01,-3.459092634701705027e+00,-2.821734505469559728e+00,-3.905939308451221059e+00,-9.800145205367656320e-01,2.773250468096116750e-01,-6.580556949621775509e+00,-3.038394005080969684e+00,-1.081268847558165547e+00,6.380896252713003092e-01,-5.685642304101260258e+00,-2.408115167780870536e+00,-7.557463096685963500e+00,2.231499266369904255e+00,5.660537457299129604e-01,-7.869304086376196494e-01,7.100875129856306645e-01,1.658286449035748067e+00,1.621331186208671449e+00,-1.169497538453861507e+00,-2.519689678151224133e+00,9.389989325202795500e-01,-2.511196390131880118e-01,-3.883331836337021170e-01,2.479347584964351370e+00,-4.420314963066647174e-01,2.148677418200073963e-01,3.922436950181775295e+00,-1.540296825992378382e+00,-6.540980245129333071e+00,2.103824213365503848e+00,4.760353744025706213e+00,-7.191278745874537748e+00,8.387850862727894707e-01,-3.778067162108302846e+00,1.582208292975417319e+00,-5.886562287762957535e-01,1.831630722509928200e-01,2.919720547147287792e+00,2.969034623289262154e+00,5.909109219358856357e+00,-1.801226946370543480e+00
2.980378076025566259e+00,7.285089899391070656e-01,-4.658115783832576517e-01,3.697698521933119320e+00,5.059208531450634538e+00,-3.314422959692659987e+00,-4.211433039414577806e+00,3.753204096448333082e+00,1.832207650133418630e-01,1.932561720291477103e+00,4.036313257818354927e+00,4.659709233639862447e+00,5.902220069677464043e-01,1.762112533261497582e-01,2.491747838955236549e+00,-7.828092919150645423e-01,-1.833595451296257117e+00,-7.433320836426129397e+00,-2.056337478844472155e+00,-3.590214188570702181e+00,-7.019923143997669479e-02,-8.436541605272968036e-02,2.303687171875003603e+00,9.259251126321604852e-01,-3.389602690845436861e+00,3.047276578647379330e-01,6.201180454737040826e-01,-3.897750336013520389e+00,2.437408680761176338e+00,-3.227651595866425360e+00,7.544389080882675236e-01,-6.426274744106850179e-01,-2.226954859622501670e-01,5.094923517440359539e-01,4.995267568570693067e-02,-6.116045121769172255e+00,1.228674376334278007e+00,-4.736295524234030552e+00,-1.242208310315791042e+00,-1.919482835918303321e-01,2.766815177606761544e+00,-7.680935092360517302e+00,5.579552475053017879e-01,-3.642588234786508838e+00,-1.261665215533052109e+00,3.976010719615318045e+00,3.494815255667244269e+00,1.875224296811997426e+00,-3.707245253613389746e+00,-2.982721527750882284e-01,4.182107716621681348e+00,4.437977091315354894e-01,2.017528284109576742e+00,-6.856556739972919701e+00,-1.941423760638337492e-01,2.110700432162628537e-01,-4.530344592274330395e+00,1.790097978129770340e+00,-3.598466134785907600e-01,4.389265895676920382e-01,-2.251064193977150296e+00,-1.182003640543401596e-01,-1.188229735372726914e+00,4.088003758189466375e+00,1.148318080204774105e+00,4.927994806057851562e-01,-2.951520194107774553e-01,2.797489941139805203e-01,-1.772658455529457777e+00,5.276274881744219547e-02,-1.572883291021522023e+00,-1.130988972136668602e+00,5.801383396845588791e+00,-2.563086185574440790e-01,7.639924220968503654e+00,-1.950770416458295520e+00,1.364652254565210665e+00,-2.794879899988402361e+00,2.188336576259656496e+00,-5.966937034085380454e+00,-5.062569760666883134e+00,-3.083405151273618916e+00,1.909853237942097159e+00,8.342230186825263516e+00,-8.108547471889553382e-01,1.421192744659619089e+00,8.090079203588963486e-01,-2.782740415036782267e+00,1.210827241496734846e-01,-1.458076030158218739e+00,-2.580206207996174506e+00,2.906128476361993673e+00,-1.955010612691390426e+00,3.012107024882793582e-01,-2.361264434666267231e+00,1.032216888744439398e+00,2.712035336822733012e+00,-8.314719267289747417e-01,2.038142511322174499e+00,-1.139779769882637295e+00
-4.062021159074722387e-01,3.409788239630100026e+00,2.534924690161786676e-01,8.359766883134450710e-01,2.157095402435471876e-01,-7.240235939739651627e+00,1.777653159193991916e+00,1.088617207985940283e+01,-7.324822588082785524e-01,-3.319170128711734780e+00,2.255720428743794928e-02,-1.564439152376921660e+00,1.557092751568126321e+00,6.822076812504414889e+00,-1.282875646937947867e+00,-2.939565696881840218e+00,1.406219680874965849e+00,-3.537683116961926055e-01,5.162092833165506933e-01,-2.347767383019321752e+00,3.038492386348257135e+00,-1.265919826374656554e-01,9.719746007681324684e+00,2.613124462087057065e+00,-7.169594325024436499e-01,-3.354657322835384869e-01,-2.153700878310535138e+00,-1.999500990644900389e+00,2.249333853820310036e-01,-5.462909872517472953e-01,2.895771062703400567e+00,1.015016402883127666e+00,2.504444692375246362e+00,6.360506996867591134e+00,-3.348134847470281450e+00,-3.439322598634661166e+00,1.319212232455230005e+00,-2.510245525776052533e-01,-4.197263561326284309e-01,-7.834540465403760923e-01,2.235577551061239898e+00,-2.914660656891148616e+00,-1.139367163810260264e+00,4.170072746086570525e-01,7.163692760327176057e-01,5.881854748260285426e+00,3.523835594283454942e+00,-8.735576821885979518e-03,-6.245999284132327523e-01,-2.170098912435460825e+00,6.431692816747894170e+00,6.010892225115452625e+00,2.397084598578890446e+00,4.280706560227505175e-01,1.460885741558051398e+00,-1.621571252331024171e+00,-5.556189633333179501e+00,1.751774699088062714e+00,-8.533225978407085188e-01,1.819579453933932278e+00,-3.525197422509823486e+00,7.051003003716934003e+00,-1.814414661910420223e+00,9.719102004245090853e+00,2.890529999444141129e+00,-4.239896405982849004e+00,-1.124543008787428855e+00,-3.094832074371592689e+00,1.039829346799346688e+00,1.956232816689735365e+00,-1.011309634936379043e+00,7.139546461420163137e-01,2.547584282415803258e+00,-8.327849353570604407e-01,3.020721940438880537e+00,3.891039892742291784e+00,3.409940096425784883e+00,-8.113955925733784547e-02,5.934581058489234451e+00,-2.708732006241158174e+00,-2.172764477906001357e+00,-3.670643879905722606e+00,-3.476818082898160078e+00,8.380581878116945271e-02,-2.905164893476652396e-02,1.177345664369785716e+00,8.638685162203119106e-01,-3.093558432797802737e-01,-2.062626957804298833e+00,-1.943274866241367471e+00,-3.236018600500322195e-01,8.089124645715635165e-01,-3.203452993032988250e+00,-2.108602473147657808e+00,-2.483024313815602291e+00,-2.967644163370213306e+00,-1.815246073303434571e+00,1.609465345273951131e+00,9.622347934265761404e-01,-3.975362685627491288e+00
-2.222036512560137123e+00,-1.234101462473015554e+00,1.080025086508927396e-01,-4.198369889368515295e+00,-4.872447258558969985e+00,-5.321883721285635138e-01,-1.126906737843348161e+00,-1.481507596999860121e+00,9.470858140172161432e-01,2.691210040648314816e+00,1.455316486335120896e+00,-3.121082397240475981e+00,-4.241669434927902160e-01,4.488776889228138778e+00,-5.669308799101570040e-01,-3.120966305086788850e+00,1.093368014852440506e+00,-7.503850719254193669e-01,2.348417208472806994e+00,5.239594854643437216e+00,7.000758033739651331e+00,5.866298112367097639e-01,6.649644275907381497e-01,-2.624844280903025684e+00,4.494882987629836180e+00,7.571877482249436131e-01,2.590676543584693459e+00,6.019879945417923039e+00,-7.503829085695952195e-01,3.194001797467665327e+00,-1.556365973386393708e+00,1.179147889275628636e+00,4.305632601784591396e-01,-5.749968020524499623e-01,-2.601877961506748438e+00,5.300661097127904675e+00,-3.613991124034553470e-01,-4.235305755731970656e-01,6.926596138568762662e+00,2.625427221044342563e+00,-4.122866016972201564e+00,1.886126051174044971e+00,-8.021334917400776421e-01,-1.782877224228445190e+00,-1.659249473661146057e+00,4.972328460693868024e+00,2.396273422268226039e+00,-2.616176067499386804e+00,2.238646761867919111e+00,2.212771070638201554e+00,3.432872797619123784e+00,3.898817112774953797e-01,1.359810239306570745e+00,-1.763943614533249216e+00,-2.692232509852655387e+00,1.163393475187041171e+00,-3.157017125110511024e+00,1.201695404715658055e+00,1.114240950183663648e+00,3.667983413442419405e+00,2.924696585271238103e+00,4.275156411464686168e-01,-9.860632695780781054e-01,-1.050699775714762252e+00,-3.628484277830383298e-01,3.159209615357191359e-01,-4.817237969197075032e+00,-5.663812944933304117e-01,6.362189015794210700e-01,6.305586258263812915e+00,6.830074392982501408e+00,-1.827054161535042187e+00,5.022889427123503614e-01,-2.359807232600873661e+00,-4.208458018142168910e+00,-4.491331869198023075e-01,-1.163592466581654161e+00,-6.548719969839922328e-01,8.142912608597001611e-01,4.480157550639591868e+00,1.392020158819387898e+00,4.079388510287339287e+00,-4.218384349345482009e-01,1.409363010774056457e+00,3.193342725847553298e-01,-2.948778171634073519e+00,-9.824756731728263512e-03,2.039941322233105314e+00,-2.056595109026458645e-01,-8.374642711265288808e-01,1.946323534161714663e+00,-5.138645340102304893e+00,-8.342657513552487192e-01,-7.151081125605456279e-01,-1.501025751901579053e-01,-1.435450739190832659e+00,-1.094462013315962601e+00,-5.366100563896694986e+00,-1.041624632618419000e+01,1.708319434135667780e+00
